,0
1.06,0.4042636476497232
1.07,0.40375581059060583
1.08,0.40391220680389917
1.09,0.40066990384878926
1.1,0.39624125311315905
1.11,0.3895310204721812
1.12,0.38318869872391664
1.1300000000000001,0.38129533807834437
1.1400000000000001,0.37878376667291064
1.1500000000000001,0.38035957463205866
1.16,0.3834711828966741
1.17,0.37697954600417627
1.18,0.36785464699312037
1.19,0.3675844840771633
1.2,0.36768857428074186
1.21,0.36244062571387586
1.22,0.3604500294244195
1.23,0.3580465752932211
1.24,0.3523632322507208
1.25,0.3508672799495485
1.26,0.3506934794726318
1.27,0.3474946100414522
1.28,0.34048701466099135
1.29,0.34073871564841973
1.3,0.3432868637502705
1.31,0.34045275717462625
1.32,0.33998103671469676
1.33,0.3429322108214939
1.34,0.3385235445158275
1.35,0.3323498810233331
1.36,0.33095530988373606
1.37,0.3329290880704677
1.3800000000000001,0.33344396842115703
1.3900000000000001,0.32968953588744004
1.4000000000000001,0.32239776196191816
1.41,0.3170485874151968
1.42,0.316072394143859
1.43,0.3149339121049565
1.44,0.31125292900010354
1.45,0.3104979589378488
1.46,0.30956654441072473
1.47,0.30417902319015555
1.48,0.30233216536138185
1.49,0.303432068080076
1.5,0.2997000697927696
1.51,0.2943163496331348
1.52,0.29427026840932613
1.53,0.29494446393167534
1.54,0.29690519897991213
1.55,0.2999241986767002
1.56,0.2946723733228714
1.57,0.28412462462417726
1.58,0.27618052811262306
1.59,0.2771725713711646
1.6,0.28452803405072574
1.61,0.2849215952229079
1.62,0.2793118711787894
1.6300000000000001,0.2706060761980631
1.6400000000000001,0.26936653588589543
1.6500000000000001,0.2755111785727904
1.6600000000000001,0.2781601850074358
1.67,0.27227547104485184
1.68,0.26472824803118905
1.69,0.2609458350636098
1.7,0.25542649542964
1.71,0.25118608500206135
1.72,0.2514031700790501
1.73,0.2537821912559649
1.74,0.2567598057054134
1.75,0.25632998941425683
1.76,0.25302321147373774
1.77,0.25266250461232787
1.78,0.2509757682947478
1.79,0.2434414149308388
1.8,0.24116908720882205
1.81,0.24378119680690805
1.82,0.24590428899786745
1.83,0.24426594157561116
1.84,0.23655178726100554
1.85,0.23153830241306964
1.86,0.2326302293661722
1.87,0.2334073085085704
1.8800000000000001,0.22880647345483093
1.8900000000000001,0.22852463339198417
1.9000000000000001,0.23249200014348223
1.9100000000000001,0.22986440773225658
1.92,0.22354647096694938
1.93,0.2186647530992425
1.94,0.2160125282051698
1.95,0.2168421410523479
1.96,0.21791823951506858
1.97,0.21993189697145688
1.98,0.22118967156416236
1.99,0.21568621189908466
2.0,0.21038540763983807
2.0100000000000002,0.21010463346030345
2.02,0.21306250122063844
2.0300000000000002,0.21152076606057338
2.04,0.20485702332033123
2.05,0.19771481026268242
2.06,0.19448324866316702
2.07,0.19375502481974996
2.08,0.19686412004408377
2.09,0.19893315804281478
2.1,0.19422007539200614
2.11,0.1944414723196037
2.12,0.1954076649533798
2.13,0.1866090656769126
2.14,0.17996361756935064
2.15,0.18153245203881005
2.16,0.18721065155988273
2.17,0.18975846504434787
2.18,0.18302324079812918
2.19,0.1735354889886344
2.2,0.16856391233313442
2.21,0.1739256740598577
2.22,0.18055427635598698
2.23,0.17648464401997221
2.24,0.16785100759239033
2.25,0.16120122024668893
2.2600000000000002,0.1571716690062588
2.27,0.15627844180998063
2.2800000000000002,0.161844659689103
2.29,0.16887053928245627
2.3000000000000003,0.1685577594109514
2.31,0.165323668922068
2.32,0.16675948537036367
2.33,0.16331953162833843
2.34,0.15811391074688075
2.35,0.15696173402222086
2.36,0.15622629611737934
2.37,0.15252287734973763
2.38,0.1425278290320864
2.39,0.14073153743834488
2.4,0.14752305538970117
2.41,0.14836576773041266
2.42,0.14612748221258817
2.43,0.14217212024068798
2.44,0.13763018565070384
2.45,0.13618711902440406
2.46,0.13475390758973516
2.47,0.13008962460400844
2.48,0.1298792034562816
2.49,0.13251815140308404
2.5,0.13037802648117275
2.5100000000000002,0.12432696216307682
2.52,0.12248567232170943
2.5300000000000002,0.12358735109543348
2.54,0.1269753418747133
2.5500000000000003,0.12669583806714813
2.56,0.12214851484273764
2.57,0.11680900538096077
2.58,0.1131421606273311
2.59,0.10944685784157156
2.6,0.10855714594813151
2.61,0.10415625791201924
2.62,0.09866443440616574
2.63,0.09846319359675203
2.64,0.1006122005058399
2.65,0.10349231246351379
2.66,0.10217864033711503
2.67,0.09349657654789624
2.68,0.08898260779611461
2.69,0.09253368624050329
2.7,0.0965461760157048
2.71,0.09292363646012114
2.72,0.0858078878000087
2.73,0.08196370693133487
2.74,0.08110375564145152
2.75,0.079171088377273
2.7600000000000002,0.07382186806889035
2.77,0.07035944640650243
2.7800000000000002,0.07000069226729827
2.79,0.07175890928817029
2.8000000000000003,0.06983253278785644
2.81,0.06452017940806744
2.82,0.06132719580836045
2.83,0.057799868177857046
2.84,0.054799340213183126
2.85,0.0545845309846883
2.86,0.053417079912711024
2.87,0.03898991070285288
2.88,0.026164920742252396
2.89,0.018197411364788453
2.9,0.01205615408053153
2.91,0.00570520863743575
2.92,0.0062905381721305945
2.93,0.0016701552298799263
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
