,0
1.12,0.5634056331947763
1.1300000000000001,0.5568943671065576
1.1400000000000001,0.5553884005637661
1.1500000000000001,0.5572893520217399
1.16,0.5539068679946051
1.17,0.5475046512049974
1.18,0.5428033123054957
1.19,0.5294635572622501
1.2,0.5187872580680983
1.21,0.5166788071599722
1.22,0.518388749621369
1.23,0.5207110472946179
1.24,0.5165717266792013
1.25,0.509529435023158
1.26,0.5079280378662921
1.27,0.5123357053126467
1.28,0.510110344773875
1.29,0.5040907221135655
1.3,0.5006901563129661
1.31,0.49495430300284965
1.32,0.47988977911388875
1.33,0.46279787658937754
1.34,0.4581843576432568
1.35,0.4631858693767477
1.36,0.4776505294875072
1.37,0.47079803671615006
1.3800000000000001,0.4433316223275996
1.3900000000000001,0.4363781898094936
1.4000000000000001,0.43881468025506937
1.41,0.43937646129878866
1.42,0.43967320403736215
1.43,0.4413903726946719
1.44,0.4508768594209101
1.45,0.45389792132235873
1.46,0.44097265386477663
1.47,0.4251784120496123
1.48,0.4192556589863494
1.49,0.41184958232163454
1.5,0.40626058243077784
1.51,0.4138247979630841
1.52,0.41677462625565703
1.53,0.4046387367707898
1.54,0.38966559012206414
1.55,0.3824714932227328
1.56,0.3843522693071804
1.57,0.3903744130878918
1.58,0.39121387919838946
1.59,0.38073518663029826
1.6,0.3604847957427039
1.61,0.3490041081471231
1.62,0.35456103745334716
1.6300000000000001,0.3671621802632115
1.6400000000000001,0.37290940818742585
1.6500000000000001,0.3587915366863816
1.6600000000000001,0.3429914429159133
1.67,0.3292055236239485
1.68,0.33158321110559413
1.69,0.3516924051590422
1.7,0.3561963269599667
1.71,0.33838011614019436
1.72,0.32384419932395475
1.73,0.32546000909173706
1.74,0.3170407084308405
1.75,0.30435560431392883
1.76,0.30185425136750216
1.77,0.299020755259782
1.78,0.2968278944274478
1.79,0.29851727089874014
1.8,0.2935176978974346
1.81,0.2872979945758658
1.82,0.28766695858474595
1.83,0.2901240804252384
1.84,0.29002633958654367
1.85,0.2862170641310711
1.86,0.28413921804147535
1.87,0.2752754856069623
1.8800000000000001,0.2606536899406364
1.8900000000000001,0.24979056738894628
1.9000000000000001,0.24850963630703668
1.9100000000000001,0.2592438461261228
1.92,0.2628437855341933
1.93,0.24827069965856302
1.94,0.23440870348385295
1.95,0.23666816127826262
1.96,0.2370528108925405
1.97,0.22708045436951646
1.98,0.22523859192153628
1.99,0.22535291419274892
2.0,0.2196141388797523
2.0100000000000002,0.20748431040876686
2.02,0.19867829256825742
2.0300000000000002,0.19183192668774618
2.04,0.18728919281130446
2.05,0.18670387328302562
2.06,0.18614181216380118
2.07,0.18225662157921432
2.08,0.1762854608622481
2.09,0.17288691057314445
2.1,0.1718380913879065
2.11,0.16169372726435127
2.12,0.15272851586261585
2.13,0.14086566705421655
2.14,0.13479651480659968
2.15,0.1295663698287068
2.16,0.12546768072816655
2.17,0.12307974337844618
2.18,0.12122319547168155
2.19,0.11543858658969845
2.2,0.10575668937185538
2.21,0.08397629891763828
2.22,0.06721061214123271
2.23,0.03099665696769449
2.24,0.007861414013342205
2.25,0.004484895255126506
2.2600000000000002,0.006169002232597524
2.27,0.0
2.2800000000000002,0.0
2.29,0.0
2.3000000000000003,0.0
2.31,0.0
2.32,0.0
2.33,0.0
2.34,0.0
2.35,0.0
2.36,0.0
2.37,0.0
2.38,0.0
2.39,0.0
2.4,0.0
2.41,0.0
2.42,0.0
2.43,0.0
2.44,0.0
2.45,0.0
2.46,0.0
2.47,0.0
2.48,0.0
2.49,0.0
2.5,0.0
2.5100000000000002,0.0
2.52,0.0
2.5300000000000002,0.0
2.54,0.0
2.5500000000000003,0.0
2.56,0.0
2.57,0.0
2.58,0.0
2.59,0.0
2.6,0.0
2.61,0.0
2.62,0.0
2.63,0.0
2.64,0.0
2.65,0.0
2.66,0.0
2.67,0.0
2.68,0.0
2.69,0.0
2.7,0.0
2.71,0.0
2.72,0.0
2.73,0.0
2.74,0.0
2.75,0.0
2.7600000000000002,0.0
2.77,0.0
2.7800000000000002,0.0
2.79,0.0
2.8000000000000003,0.0
2.81,0.0
2.82,0.0
2.83,0.0
2.84,0.0
2.85,0.0
2.86,0.0
2.87,0.0
2.88,0.0
2.89,0.0
2.9,0.0
2.91,0.0
2.92,0.0
2.93,0.0
2.94,0.0
2.95,0.0
2.96,0.0
2.97,0.0
2.98,0.0
2.99,0.0
